Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR16;DRIFT;org.apache.cassandra.cql3.statements.CFPropDefs;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.SSTableReader$EmptyCompactionScanner;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.pager.RangeSliceQueryPager;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.UntypedResultSet$FromPager;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.ConnectionHandler$OutgoingMessageHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql.AlterTableStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.SSTableReader$Operator$Equals;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.RangeSliceCommand;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.StreamSummary;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.concurrent.SharedExecutorPool;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$SetLoggingLevel;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.AbstractMarker$Raw;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.ResultSet$Metadata;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.messages.ResultMessage$SetKeyspace;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.concurrent.WaitQueue$AbstractSignal;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.PagedRangeCommand;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.auth.AllowAllAuthenticator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.composites.AbstractCellNameType$SparseRowIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.RangeSliceResponseResolver;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$StopDaemon;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Lists$Setter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$TpStats;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.BlacklistedDirectories;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$RangeKeySample;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.AtomicBTreeColumns$ColumnUpdater;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.SortedBiMultiValMap;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.thrift.CustomTNonBlockingServer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Constants$Deleter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.BackgroundActivityMonitor;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$DisableAutoCompaction;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.gms.GossipDigestAck2;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.gms.VersionGenerator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.AbstractJmxClient;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.Connection;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.compress.CompressionInfo;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.ColumnFamilyRecordReader$RowIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.serializers.FloatSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.compress.CompressedStreamWriter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.notifications.SSTableRepairStatusChanged;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cache.RowCacheSentinel;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.IndexSummaryBuilder;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.metadata.ValidationMetadata$ValidationMetadataSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.CFStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.metrics.StreamingMetrics;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.RepairFuture;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.OptionCodec;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.locator.YamlFileNetworkTopologySnitch$TopologyConfig;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.SSTableScanner$KeyScanningIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.pager.NamesQueryPager;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.FSError;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.serializers.BooleanSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Lists$Literal;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Sets$Value;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.StreamReader;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.RawSelector;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$DisableThrift;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.gms.TokenSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.util.MemoryInputStream;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$SetTraceProbability;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.Row;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.BulkRecordWriter$NullOutputHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.FastByteOperations$BestHolder;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.marshal.IntegerType;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.CQL3CasConditions$ExistCondition;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.Event;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql.hooks.ExecutionContext;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.exceptions.UnavailableException;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.serializers.IntegerSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.Selection$FunctionSelector;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.Server$Initializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.ColumnFamilyInputFormat;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.util.JEMallocAllocator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.management.ProgressInfoCompositeData;NoM > 10;none;none
